City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Marsh Harbour,BS,2022-04-04 17:40:34,26.5412,-77.0636,74.98,73,95,10.76
295,Bama,NG,2022-04-04 17:40:35,11.5221,13.6856,94.39,7,70,8.84
296,Raga,SS,2022-04-04 17:40:35,8.4596,25.678,87.13,34,83,0.67
297,Stornoway,GB,2022-04-04 17:40:36,58.2093,-6.3865,44.92,87,75,8.05
298,Ugoofaaru,MV,2022-04-04 17:40:36,5.6667,73.0,84.13,66,67,1.57
299,Magalia,US,2022-04-04 17:40:37,39.8121,-121.5783,57.15,48,94,4.52
300,Awjilah,LY,2022-04-04 17:40:37,29.1081,21.2869,90.48,5,0,8.3
301,Luanda,AO,2022-04-04 17:40:38,-8.8368,13.2343,80.6,78,40,10.36
302,Jacareacanga,BR,2022-04-04 17:40:38,-6.2222,-57.7528,83.52,79,84,1.61
303,Chepareria,KE,2022-04-04 17:40:39,1.3077,35.2039,67.73,41,30,4.97
304,Deputatskiy,RU,2022-04-04 17:40:39,69.3,139.9,-17.54,98,71,1.36
305,Hasaki,JP,2022-04-04 17:40:39,35.7333,140.8333,46.8,91,100,33.33
306,Vung Tau,VN,2022-04-04 17:40:40,10.346,107.0843,79.74,77,37,4.76
307,Axim,GH,2022-04-04 17:40:40,4.8699,-2.2405,83.1,78,67,8.34
308,Diego De Almagro,CL,2022-04-04 17:40:41,-26.3667,-70.05,84.79,11,0,12.28
309,Banda,IN,2022-04-04 17:40:41,25.4833,80.3333,89.35,5,0,3.98
310,Bastrop,US,2022-04-04 17:38:24,32.7562,-91.8724,78.69,50,78,3.0
311,Henties Bay,NA,2022-04-04 17:40:41,-22.116,14.2845,62.47,77,0,10.65
312,Morondava,MG,2022-04-04 17:40:42,-20.2833,44.2833,81.3,64,0,10.11
313,Bathsheba,BB,2022-04-04 17:40:42,13.2167,-59.5167,86.61,54,20,14.97
314,Sovetsk,RU,2022-04-04 17:40:42,55.0839,21.8785,41.22,58,100,23.15
315,Lufilufi,WS,2022-04-04 17:40:43,-13.8745,-171.5986,73.18,73,99,10.47
316,Alizai,PK,2022-04-04 17:40:44,33.5383,70.3462,71.58,18,14,2.3
317,Cesis,LV,2022-04-04 17:40:44,57.3119,25.2746,35.73,86,100,13.24
318,Inirida,CO,2022-04-04 17:40:44,3.8653,-67.9239,83.57,81,91,2.39
319,Souillac,MU,2022-04-04 17:40:45,-20.5167,57.5167,79.18,83,100,11.5
320,Marawi,PH,2022-04-04 17:40:45,7.9986,124.2928,68.25,96,87,0.76
321,Lebu,CL,2022-04-04 17:40:46,-37.6167,-73.65,58.69,69,14,17.63
322,Chokurdakh,RU,2022-04-04 17:40:46,70.6333,147.9167,-18.58,100,50,8.46
323,Ambositra,MG,2022-04-04 17:40:46,-20.5167,47.25,59.45,91,65,2.08
324,Ocos,GT,2022-04-04 17:40:47,14.5094,-92.1933,85.37,63,25,11.21
325,Poum,NC,2022-04-04 17:41:47,-20.2333,164.0167,81.63,82,100,24.29
326,Fare,PF,2022-04-04 17:41:48,-16.7,-151.0167,82.17,74,99,16.51
327,Patacamaya,BO,2022-04-04 17:41:48,-17.2333,-67.9167,58.08,46,62,11.25
328,Nemuro,JP,2022-04-04 17:41:48,43.3236,145.575,36.91,89,40,12.91
329,Lompoc,US,2022-04-04 17:41:49,34.6391,-120.4579,67.93,72,0,16.11
330,Atuona,PF,2022-04-04 17:41:49,-9.8,-139.0333,79.39,76,13,22.17
331,Itoman,JP,2022-04-04 17:41:50,26.1247,127.6694,62.62,72,40,6.91
332,Kuching,MY,2022-04-04 17:41:50,1.55,110.3333,77.22,94,40,2.3
333,Kurumkan,RU,2022-04-04 17:41:51,54.3,110.3,7.72,89,42,4.63
334,Yar-Sale,RU,2022-04-04 17:41:51,66.8333,70.8333,27.81,97,100,10.69
335,Saint-Michel-Des-Saints,CA,2022-04-04 17:41:52,46.6834,-73.9159,34.97,84,52,8.16
336,Yinchuan,CN,2022-04-04 17:41:52,38.4681,106.2731,53.98,14,0,2.68
337,Touros,BR,2022-04-04 17:41:52,-5.1989,-35.4608,84.6,62,20,15.46
338,Kastamonu,TR,2022-04-04 17:41:53,41.5,33.6667,42.31,69,97,2.95
339,Palu,ID,2022-04-04 17:41:53,-0.8917,119.8707,75.06,94,100,2.55
340,Jieshi,CN,2022-04-04 17:41:54,22.8134,115.8257,62.62,78,0,16.2
341,Tshikapa,CD,2022-04-04 17:41:54,-6.4167,20.8,69.44,97,60,0.78
342,Shubarshi,KZ,2022-04-04 17:41:54,48.5872,57.1869,50.34,82,100,12.46
343,Coos Bay,US,2022-04-04 17:41:55,43.3665,-124.2179,50.99,96,100,12.66
344,Constitucion,CL,2022-04-04 17:41:55,-35.3333,-72.4167,65.55,47,8,14.83
345,Tasiilaq,GL,2022-04-04 17:41:56,65.6145,-37.6368,14.72,89,88,8.59
346,Lithgow,AU,2022-04-04 17:41:56,-33.4833,150.15,46.22,89,0,3.22
347,Drammen,NO,2022-04-04 17:41:56,59.7439,10.2045,39.18,65,99,11.25
348,Kaitangata,NZ,2022-04-04 17:41:57,-46.2817,169.8464,52.7,96,100,4.25
349,Langenburg,DE,2022-04-04 17:41:57,49.2544,9.8458,41.9,54,0,21.85
350,Tukrah,LY,2022-04-04 17:41:58,32.5341,20.5791,75.25,27,57,8.21
351,Presidencia Roque Saenz Pena,AR,2022-04-04 17:41:58,-26.7852,-60.4388,82.72,54,73,7.36
352,Puerto Colombia,CO,2022-04-04 17:41:59,10.9878,-74.9547,87.89,77,100,16.06
353,Komarikhinskiy,RU,2022-04-04 17:41:59,58.0979,57.1163,35.51,97,99,7.61
354,Kiunga,PG,2022-04-04 17:41:59,-6.1219,141.2906,71.73,99,100,2.33
355,Kamenka,RU,2022-04-04 17:42:00,51.3223,42.7678,32.16,87,96,10.49
356,Nelson Bay,AU,2022-04-04 17:42:00,-32.7167,152.15,63.0,92,1,7.76
357,Esperance,AU,2022-04-04 17:42:01,-33.8667,121.9,58.84,73,54,15.82
358,Dedza,MW,2022-04-04 17:42:01,-14.3779,34.3332,59.61,95,48,0.85
359,Novopokrovka,UA,2022-04-04 17:42:02,49.8425,36.5477,36.95,60,76,6.02
360,Jining,CN,2022-04-04 17:42:02,35.405,116.5814,54.34,67,100,11.25
361,Llangefni,GB,2022-04-04 17:42:02,53.2556,-4.3106,54.66,84,100,16.11
362,Oranjestad,AW,2022-04-04 17:42:03,12.524,-70.027,87.75,62,20,23.02
363,Narsaq,GL,2022-04-04 17:42:03,60.9167,-46.05,50.22,66,99,1.74
364,Tautira,PF,2022-04-04 17:42:04,-17.7333,-149.15,81.27,80,71,16.82
365,Nusaybin,TR,2022-04-04 17:42:04,37.0778,41.2178,65.14,33,87,13.4
366,Rantepao,ID,2022-04-04 17:42:05,-2.9701,119.8978,66.97,97,100,2.01
367,Heishan,CN,2022-04-04 17:42:05,41.6892,122.1128,48.2,67,67,20.42
368,Pelym,RU,2022-04-04 17:42:06,61.0108,61.9978,27.19,97,95,1.25
369,Sarkand,KZ,2022-04-04 17:42:06,45.41,79.9186,54.72,33,100,7.16
370,Arys,KZ,2022-04-04 17:42:06,42.4252,68.795,64.09,45,0,8.52
371,Port Augusta,AU,2022-04-04 17:42:07,-32.5,137.7667,61.93,37,0,3.47
372,Grindavik,IS,2022-04-04 17:41:46,63.8424,-22.4338,37.35,93,100,14.97
373,Goundam,ML,2022-04-04 17:42:07,16.4145,-3.6708,98.78,7,4,4.36
374,Kirakira,SB,2022-04-04 17:42:08,-10.4544,161.9205,80.42,85,100,16.06
375,Seoul,KR,2022-04-04 17:41:30,37.5683,126.9778,44.04,71,0,3.44
376,Norman Wells,CA,2022-04-04 17:43:08,65.282,-126.8329,-7.56,71,75,9.22
377,Iberia,US,2022-04-04 17:43:09,29.9502,-91.7507,80.96,57,20,11.5
378,Tura,IN,2022-04-04 17:43:10,25.5198,90.2201,73.78,83,0,8.99
379,Smithers,CA,2022-04-04 17:43:10,54.7804,-127.1743,30.52,74,100,0.0
380,Pumiao,CN,2022-04-04 17:43:10,22.75,108.4833,59.4,61,3,3.69
381,Salinas,US,2022-04-04 17:41:24,36.6777,-121.6555,61.0,63,0,5.75
382,Athabasca,CA,2022-04-04 17:43:11,54.7169,-113.2854,39.61,68,74,7.94
383,Saint-Georges,GD,2022-04-04 17:43:11,12.0564,-61.7485,83.88,70,20,20.71
384,Saldanha,ZA,2022-04-04 17:43:12,-33.0117,17.9442,64.45,81,9,6.89
385,Pangnirtung,CA,2022-04-04 17:43:13,66.1451,-65.7125,15.8,79,75,11.5
386,Bethanien,NA,2022-04-04 17:43:13,-26.502,17.1583,66.16,24,0,10.4
387,Arrecife,ES,2022-04-04 17:43:14,28.963,-13.5477,66.18,55,20,19.57
388,Shyryayeve,UA,2022-04-04 17:43:14,47.3805,30.1964,40.57,44,100,6.08
389,Ceica,RO,2022-04-04 17:43:15,46.85,22.1833,38.98,73,66,5.41
390,Sakakah,SA,2022-04-04 17:43:15,29.9697,40.2064,83.77,12,18,11.77
391,Bandarbeyla,SO,2022-04-04 17:43:15,9.4942,50.8122,79.63,72,47,6.42
392,Logan,US,2022-04-04 17:43:16,41.7355,-111.8344,56.66,30,80,5.99
393,Shizuishan,CN,2022-04-04 17:43:16,39.2333,106.7694,52.72,14,4,8.95
394,Nanortalik,GL,2022-04-04 17:42:02,60.1432,-45.2371,37.31,76,100,4.27
395,Novosheshminsk,RU,2022-04-04 17:43:17,55.0651,51.2338,31.55,94,100,16.75
396,Porto Novo,BJ,2022-04-04 17:43:17,6.4965,2.6036,87.62,75,84,11.77
397,Biak,ID,2022-04-04 17:43:18,-0.9131,122.8766,75.96,81,100,3.0
398,Arbuzynka,UA,2022-04-04 17:43:18,47.9097,31.3196,38.34,42,97,7.61
399,Varhaug,NO,2022-04-04 17:43:19,58.6147,5.6457,40.55,64,22,33.58
400,Warrnambool,AU,2022-04-04 17:43:20,-38.3833,142.4833,53.82,81,76,3.27
401,East London,ZA,2022-04-04 17:42:27,-33.0153,27.9116,67.14,82,20,11.5
402,Kottapalli,IN,2022-04-04 17:43:21,18.4833,79.1,87.98,25,31,4.72
403,Sept-Iles,CA,2022-04-04 17:43:21,50.2001,-66.3821,39.72,64,20,7.0
404,Lata,PT,2022-04-04 17:43:21,40.1629,-8.3327,56.16,37,93,6.4
405,Thio,NC,2022-04-04 17:43:22,-21.6167,166.2167,75.16,86,100,7.18
406,El Angel,EC,2022-04-04 17:43:22,0.6167,-77.9333,55.45,60,89,2.01
407,Sarangani,PH,2022-04-04 17:43:23,5.4033,125.4636,80.71,78,99,8.48
408,Taltal,CL,2022-04-04 17:43:23,-25.4,-70.4833,70.03,60,5,7.49
409,Key West,US,2022-04-04 17:43:24,24.5557,-81.7826,87.8,69,0,10.36
410,Ha Giang,VN,2022-04-04 17:43:24,22.8333,104.9833,61.83,80,1,1.34
411,Hamilton,US,2022-04-04 17:43:25,39.1834,-84.5333,56.75,52,100,10.36
412,Vigrestad,NO,2022-04-04 17:43:25,58.5667,5.7,40.68,64,25,34.29
413,Nouadhibou,MR,2022-04-04 17:43:25,20.931,-17.0347,71.58,73,20,12.66
414,Mountain Home,US,2022-04-04 17:41:26,43.133,-115.6912,44.08,93,100,16.11
415,Sialkot,PK,2022-04-04 17:43:26,32.5101,74.5431,76.82,50,0,0.0
416,Chihuahua,MX,2022-04-04 17:44:27,28.5,-106.0,74.48,9,70,13.73
417,Bugaba,PA,2022-04-04 17:44:27,8.4833,-82.6167,86.31,47,86,6.87
418,Teguldet,RU,2022-04-04 17:44:28,57.3064,88.1667,33.75,98,100,7.78
419,Todos Santos,MX,2022-04-04 17:44:28,23.45,-110.2167,65.66,65,45,12.48
420,Saint-Alexandre,FR,2022-04-04 17:44:29,44.2278,4.6214,54.3,54,0,9.93
421,Hami,CN,2022-04-04 17:44:29,42.8,93.45,58.64,15,3,4.65
422,Sembe,CG,2022-04-04 17:44:30,1.6481,14.5806,72.14,93,78,1.61
423,Grand Gaube,MU,2022-04-04 17:44:30,-20.0064,57.6608,79.38,85,100,5.01
424,Acapulco,MX,2022-04-04 17:42:10,16.8634,-99.8901,80.42,69,0,9.22
425,Kruisfontein,ZA,2022-04-04 17:44:31,-34.0033,24.7314,63.88,82,0,11.43
426,Kalmunai,LK,2022-04-04 17:44:31,7.4167,81.8167,79.66,79,70,6.87
427,El Viejo,NI,2022-04-04 17:44:31,12.6633,-87.1672,91.62,46,40,4.61
428,Salacea,RO,2022-04-04 17:44:32,47.4667,22.3167,32.63,79,55,8.08
429,Isangel,VU,2022-04-04 17:44:32,-19.55,169.2667,79.3,85,89,6.64
430,Nizhniy Kuranakh,RU,2022-04-04 17:44:33,58.8353,125.4869,14.38,94,100,7.34
431,Coxim,BR,2022-04-04 17:44:33,-18.5067,-54.76,92.52,43,10,4.21
432,Nicoya,CR,2022-04-04 17:44:34,10.1483,-85.452,94.84,39,66,2.71
433,Pevek,RU,2022-04-04 17:44:34,69.7008,170.3133,-21.89,98,35,2.57
434,Surt,LY,2022-04-04 17:44:35,31.2089,16.5887,74.16,47,1,11.68
435,Cordoba,AR,2022-04-04 17:43:29,-31.4135,-64.1811,79.43,30,0,11.5
436,Boa Vista,BR,2022-04-04 17:44:35,2.8197,-60.6733,89.58,51,75,3.44
437,Namibe,AO,2022-04-04 17:44:36,-15.1961,12.1522,69.94,82,55,10.04
438,Atambua,ID,2022-04-04 17:44:36,-9.1061,124.8925,71.69,88,8,4.25
439,Rio Gallegos,AR,2022-04-04 17:44:36,-51.6226,-69.2181,48.25,37,75,29.93
440,Magaria,NE,2022-04-04 17:44:37,12.9983,8.9099,89.24,7,81,5.19
441,Khandyga,RU,2022-04-04 17:44:37,62.6667,135.6,-2.43,97,98,2.55
442,Pajapita,GT,2022-04-04 17:44:38,14.7167,-92.0333,89.89,39,5,10.58
443,Saint-Augustin,CA,2022-04-04 17:44:38,51.226,-58.6502,32.77,99,66,2.64
444,Hunucma,MX,2022-04-04 17:44:39,21.0167,-89.8667,98.35,23,0,8.63
445,Hambantota,LK,2022-04-04 17:44:39,6.1241,81.1185,79.48,77,66,2.06
446,Juba,SS,2022-04-04 17:44:40,4.8517,31.5825,86.49,35,57,4.65
447,Humberto De Campos,BR,2022-04-04 17:44:40,-2.5983,-43.4611,85.35,71,99,5.95
448,Richards Bay,ZA,2022-04-04 17:44:40,-28.783,32.0377,77.32,63,100,8.86
449,Opuwo,NA,2022-04-04 17:44:41,-18.0607,13.84,71.76,50,0,7.72
450,Bayonet Point,US,2022-04-04 17:44:41,28.3267,-82.6834,84.15,60,2,1.01
451,Xichang,CN,2022-04-04 17:44:42,27.8964,102.2634,45.52,96,100,5.53
452,Bay Roberts,CA,2022-04-04 17:44:42,47.5999,-53.2648,51.55,62,95,5.68
453,Acari,PE,2022-04-04 17:44:42,-15.4311,-74.6158,82.18,53,35,10.56
454,Tual,ID,2022-04-04 17:44:43,-5.6667,132.75,82.26,67,100,3.76
455,Mafra,BR,2022-04-04 17:44:43,-26.1114,-49.8053,62.56,97,87,7.05
456,Fukue,JP,2022-04-04 17:44:44,32.6881,128.8419,55.92,51,84,9.06
457,Ayan,RU,2022-04-04 17:44:44,56.45,138.1667,25.25,62,65,12.5
458,Morgan City,US,2022-04-04 17:44:44,29.6994,-91.2068,80.01,78,40,10.36
459,Terrak,NO,2022-04-04 17:44:45,65.087,12.3715,31.87,76,58,4.76
460,Fortuna,US,2022-04-04 17:44:45,40.5982,-124.1573,52.14,96,100,12.66
461,Itaituba,BR,2022-04-04 17:44:46,-4.2761,-55.9836,82.56,78,40,5.75
462,Ilembula,TZ,2022-04-04 18:01:07,-8.9,34.5833,62.94,95,92,3.76
463,Kampot,KH,2022-04-04 18:01:08,10.6167,104.1833,82.45,73,89,9.24
464,Nizwa,OM,2022-04-04 18:01:08,22.9333,57.5333,81.79,14,1,6.49
465,Pacific Grove,US,2022-04-04 18:01:08,36.6177,-121.9166,62.82,73,60,8.99
466,Miraflores,MX,2022-04-04 18:01:09,19.2167,-98.8083,76.03,21,12,6.67
467,Oktyabrskiy,RU,2022-04-04 18:01:09,54.4815,53.471,35.4,81,99,19.42
468,Minas De Barroteran,MX,2022-04-04 18:01:10,27.6333,-101.2833,82.56,44,68,4.07
469,Staritsa,RU,2022-04-04 18:01:10,56.5075,34.9354,28.33,89,89,7.45
470,Kempsey,AU,2022-04-04 18:01:10,-31.0833,152.8333,60.94,96,0,1.01
471,Port Hedland,AU,2022-04-04 18:00:33,-20.3167,118.5667,80.65,83,0,8.05
472,Sisimiut,GL,2022-04-04 18:01:11,66.9395,-53.6735,33.73,81,14,4.83
473,Sheridan,US,2022-04-04 18:01:11,44.8333,-106.9173,57.92,17,40,5.75
474,Changji,CN,2022-04-04 18:01:12,44.0167,87.3167,59.79,31,0,6.71
475,Sujiatun,CN,2022-04-04 18:01:12,41.6592,123.3392,53.78,47,0,13.42
476,Nome,US,2022-04-04 18:01:13,64.5011,-165.4064,2.88,80,15,8.37
477,Aba,NG,2022-04-04 18:01:13,5.1066,7.3667,83.32,68,94,9.4
478,Kuala Terengganu,MY,2022-04-04 18:01:13,5.3302,103.1408,78.67,84,97,2.28
479,Dunedin,NZ,2022-04-04 18:00:41,-45.8742,170.5036,58.8,85,100,5.99
480,Tadine,NC,2022-04-04 18:01:14,-21.55,167.8833,78.17,85,100,9.33
481,Sioux Lookout,CA,2022-04-04 18:00:33,50.1001,-91.917,35.35,90,100,3.65
482,Mayna,RU,2022-04-04 18:01:15,54.1135,47.6231,26.96,95,100,12.91
483,Odweyne,SO,2022-04-04 18:01:15,9.4092,45.064,78.22,39,87,9.28
484,Gouvy,BE,2022-04-04 18:01:16,50.186,5.9392,37.65,99,100,17.63
485,Bekkevoort,BE,2022-04-04 18:01:16,50.9336,4.9667,46.18,90,100,13.8
486,George,ZA,2022-04-04 18:01:17,-33.963,22.4617,62.44,83,19,1.95
487,Brae,GB,2022-04-04 18:01:17,60.3964,-1.353,36.99,59,100,20.69
488,Superior,US,2022-04-04 18:01:17,46.7208,-92.1041,40.44,91,100,4.61
489,Seybaplaya,MX,2022-04-04 18:01:18,19.65,-90.6667,90.1,44,0,3.85
490,Manta,EC,2022-04-04 18:00:58,-0.95,-80.7333,80.38,75,84,8.95
491,Isla Vista,US,2022-04-04 18:00:52,34.4133,-119.861,69.91,82,0,8.05
492,Qeshm,IR,2022-04-04 18:01:18,26.9581,56.2719,76.87,67,4,4.59
493,Kautokeino,NO,2022-04-04 18:01:19,69.0125,23.0412,13.57,94,96,7.87
494,Antofagasta,CL,2022-04-04 17:58:10,-23.65,-70.4,72.21,49,2,8.9
495,Moshenskoye,RU,2022-04-04 18:01:19,58.5102,34.5911,27.59,91,88,5.3
496,Linjiang,CN,2022-04-04 18:01:19,41.8069,126.9078,38.64,80,31,5.23
497,Liptovsky Hradok,SK,2022-04-04 18:01:20,49.0396,19.7234,36.91,94,78,4.0
498,Tsarychanka,UA,2022-04-04 18:01:21,48.937,34.4786,38.39,52,88,5.53
499,Weyburn,CA,2022-04-04 18:01:21,49.6668,-103.8511,54.01,34,63,13.91
500,Alexandria,EG,2022-04-04 18:01:19,31.2156,29.9553,70.3,41,15,15.1
501,Port Blair,IN,2022-04-04 17:59:14,11.6667,92.75,80.64,83,20,2.3
502,Castanos,MX,2022-04-04 18:01:22,26.7833,-101.4167,81.34,46,7,5.66
503,Canmore,CA,2022-04-04 18:00:22,51.0834,-115.3521,48.81,71,99,5.44
504,Gravatai,BR,2022-04-04 18:01:22,-29.9444,-50.9919,75.09,97,100,2.3
505,Kalabo,ZM,2022-04-04 18:01:22,-14.97,22.6814,69.04,87,87,4.81
506,Fraijanes,GT,2022-04-04 18:01:23,14.4653,-90.4408,78.87,39,20,11.5
507,Zabol,AF,2022-04-04 18:04:56,32.25,67.25,61.63,14,82,9.84
508,Paradise,US,2022-04-04 18:03:04,36.0972,-115.1467,82.0,19,40,6.91
509,Petrivka,UA,2022-04-04 18:04:56,46.9695,30.9591,40.89,42,99,6.24
510,Brokopondo,SR,2022-04-04 18:04:57,4.75,-55.1667,79.59,87,88,7.11
511,Tahe,CN,2022-04-04 18:04:57,52.3333,124.7333,22.78,73,100,3.62
512,Catalina,US,2022-04-04 18:04:58,32.5056,-110.9211,74.12,30,54,1.01
513,Gorontalo,ID,2022-04-04 18:04:58,0.5412,123.0595,74.52,93,98,2.53
514,Pampierstad,ZA,2022-04-04 18:04:59,-27.7832,24.6877,66.33,32,0,9.73
515,Merke,KZ,2022-04-04 18:04:59,42.8728,73.1786,58.71,41,10,7.78
516,Chop,UA,2022-04-04 18:04:59,48.432,22.2055,40.01,66,85,11.36
517,Los Llanos De Aridane,ES,2022-04-04 18:05:00,28.6585,-17.9182,60.55,75,40,19.57
518,Tabas,IR,2022-04-04 18:05:00,33.5959,56.9244,82.83,9,33,4.34
519,Podkletnoye,RU,2022-04-04 18:05:01,51.5899,39.4623,30.72,72,76,5.55
520,Abrau-Dyurso,RU,2022-04-04 18:05:01,44.69,37.59,45.86,82,76,10.6
521,Bedford,GB,2022-04-04 18:01:53,52.1346,-0.4663,56.91,81,100,15.41
522,Tselinnoye,RU,2022-04-04 18:05:02,53.0833,85.6667,30.38,97,99,4.14
523,Broome,US,2022-04-04 18:05:02,42.2506,-75.833,45.01,70,100,6.91
524,Utica,US,2022-04-04 18:02:20,43.1009,-75.2327,46.92,70,96,4.0
525,Nakamura,JP,2022-04-04 18:05:03,32.9833,132.9333,44.49,72,1,4.99
526,Palmer,US,2022-04-04 18:05:03,42.1584,-72.3287,54.86,36,20,10.36
527,Enid,US,2022-04-04 18:00:54,36.3956,-97.8784,69.03,50,100,5.99
528,Dabola,GN,2022-04-04 18:05:04,10.75,-11.1167,99.73,15,36,2.06
529,Bonavista,CA,2022-04-04 18:02:01,48.6499,-53.1147,36.95,79,83,6.49
530,Caceres,ES,2022-04-04 18:05:04,39.522,-6.3748,51.85,54,100,16.67
531,New Amsterdam,GY,2022-04-04 18:05:05,6.25,-57.5167,80.38,83,69,7.16
532,Meridian,US,2022-04-04 18:00:57,43.6121,-116.3915,48.34,85,100,10.36
533,Hue,VN,2022-04-04 18:05:05,16.4667,107.6,66.31,94,75,4.61
534,Swellendam,ZA,2022-04-04 18:05:06,-34.0226,20.4417,66.72,57,31,9.22
535,Rawson,AR,2022-04-04 18:05:06,-43.3002,-65.1023,67.68,30,47,20.0
536,Ullal,IN,2022-04-04 18:05:06,12.8,74.85,85.15,74,20,0.0
537,Havoysund,NO,2022-04-04 18:05:07,70.9963,24.6622,26.83,68,99,16.24
538,Llandrindod Wells,GB,2022-04-04 18:05:07,52.2416,-3.3787,53.38,97,100,16.2
539,Mopipi,BW,2022-04-04 18:05:08,-21.1833,24.8833,79.0,48,73,3.96
540,Carutapera,BR,2022-04-04 18:05:08,-1.195,-46.02,83.62,71,100,5.68
541,Yurimaguas,PE,2022-04-04 18:05:09,-5.9,-76.0833,87.96,62,20,0.0
542,Jodiya,IN,2022-04-04 18:05:09,22.6925,70.306,80.28,67,48,14.52
543,Te Anau,NZ,2022-04-04 18:05:10,-45.4167,167.7167,55.42,94,100,1.12
544,Pisco,PE,2022-04-04 18:05:04,-13.7,-76.2167,70.02,73,0,11.5
545,Kuznechnoye,RU,2022-04-04 18:05:10,61.12,29.8686,37.0,76,100,12.12
546,Ejido,VE,2022-04-04 18:05:11,8.5514,-71.2375,81.03,57,90,4.99
547,Sorland,NO,2022-04-04 18:05:11,67.667,12.6934,31.86,44,21,17.92
548,Lahaina,US,2022-04-04 18:05:11,20.8783,-156.6825,76.24,80,100,8.12
549,Buala,SB,2022-04-04 18:05:12,-8.145,159.5921,80.91,83,99,12.3
550,Tungor,RU,2022-04-04 18:05:12,53.3808,142.9564,30.16,88,99,6.44
551,Havre-Saint-Pierre,CA,2022-04-04 18:05:13,50.2334,-63.5986,34.63,71,16,5.23
552,Baruun-Urt,MN,2022-04-04 18:14:30,46.6806,113.2792,23.77,46,38,12.68
553,Lagoa,PT,2022-04-04 18:14:05,39.05,-27.9833,59.45,64,100,9.31
554,Palembang,ID,2022-04-04 18:14:31,-2.9167,104.7458,78.89,94,40,3.44
555,Sorsk,RU,2022-04-04 18:14:31,54.0033,90.2467,35.74,94,100,3.89
556,Libertador General San Martin,AR,2022-04-04 18:12:08,-23.8064,-64.7876,83.97,38,13,8.63
557,Lukovetskiy,RU,2022-04-04 18:14:32,64.2956,41.9211,15.82,96,70,3.47
558,Malihabad,IN,2022-04-04 18:14:32,26.9167,80.7167,85.91,5,0,5.64
559,Newtownards,GB,2022-04-04 18:14:33,54.5924,-5.6909,53.55,83,100,11.5
560,Springfield,US,2022-04-04 18:14:33,37.2153,-93.2982,65.66,55,0,4.0
561,Codrington,AU,2022-04-04 18:14:34,-38.2667,141.9667,51.24,85,84,3.06
562,Adiake,CI,2022-04-04 18:14:34,5.2863,-3.304,82.36,79,100,8.75
563,Puerto Leguizamo,CO,2022-04-04 18:14:35,-0.1934,-74.7819,81.46,83,59,1.99
564,Ixtapa,MX,2022-04-04 18:14:35,20.7,-105.2,76.23,65,40,11.5
565,Bajos De Haina,DO,2022-04-04 18:14:35,18.4154,-70.0332,85.96,69,40,11.5
566,Shelbyville,US,2022-04-04 18:14:36,35.4834,-86.4603,70.92,30,0,8.05
567,Flagstaff,US,2022-04-04 18:14:36,35.1981,-111.6513,62.6,23,20,4.61
568,Praia Da Vitoria,PT,2022-04-04 18:14:36,38.7333,-27.0667,62.85,67,40,8.01
569,Coquimbo,CL,2022-04-04 18:14:37,-29.9533,-71.3436,66.54,67,6,7.83
570,Whitehorse,CA,2022-04-04 18:14:37,60.7161,-135.0538,32.02,60,20,13.8
571,Saint-Joseph,RE,2022-04-04 18:14:37,-21.3667,55.6167,75.58,84,96,11.23
572,Teguise,ES,2022-04-04 18:14:38,29.0605,-13.564,62.82,52,20,16.11
573,Tekeli,KZ,2022-04-04 18:14:38,44.83,78.8239,44.22,52,100,11.56
574,Tromso,NO,2022-04-04 18:14:38,69.6496,18.957,26.62,54,40,5.75
575,Carbonia,IT,2022-04-04 18:14:39,39.1672,8.5222,54.55,69,100,8.01
576,Taseyevo,RU,2022-04-04 18:14:39,57.2169,94.8978,23.56,78,88,7.9
577,Arlit,NE,2022-04-04 18:14:40,18.7369,7.3853,96.73,4,97,10.78
578,Prescott,US,2022-04-04 18:12:59,34.54,-112.4685,68.04,23,0,10.36
579,Buraydah,SA,2022-04-04 18:14:40,26.326,43.975,85.03,8,8,9.71
580,Nam Som,TH,2022-04-04 18:14:40,17.7704,102.1895,74.08,48,98,2.75
581,Umea,SE,2022-04-04 18:14:41,63.8284,20.2597,26.53,80,0,9.22
582,Tabou,CI,2022-04-04 18:14:41,4.423,-7.3528,82.22,80,100,10.13
583,San Patricio,US,2022-04-04 18:14:41,28.017,-97.5169,86.09,57,100,17.27
584,Daura,NG,2022-04-04 18:14:42,11.5538,11.4085,89.22,9,40,2.68
585,Aras,ES,2022-04-04 18:14:42,42.5617,-2.356,43.21,49,0,5.75
586,Kollo,NE,2022-04-04 18:14:43,13.3043,2.339,104.43,12,81,7.14
587,Woodward,US,2022-04-04 18:14:43,36.4337,-99.3904,65.43,31,75,13.8
588,Evans,US,2022-04-04 18:14:44,33.5337,-82.1307,77.27,34,0,6.91
589,Clyde River,CA,2022-04-04 18:14:44,70.4692,-68.5914,16.03,86,75,4.61
